Timestamp,MetricID,Value,Trend_Mean,Variance,Z_Score,PRB_Limit,ControlActions
1770029824.39762,DRB.UEThpDl,0.0,28.90,11489.19,-0.27,100,11
1770029824.3980284,DRB.UEThpUl,0.0,13.90,1233.09,-0.40,100,11
1770029825.3970582,DRB.UEThpDl,0.0,28.90,11489.19,-0.27,100,11
1770029825.3973603,DRB.UEThpUl,0.0,13.90,1233.09,-0.40,100,11
1770029826.3970704,DRB.UEThpDl,0.0,28.90,11489.19,-0.27,100,11
1770029826.397374,DRB.UEThpUl,0.0,13.90,1233.09,-0.40,100,11
1770029827.397058,DRB.UEThpDl,0.0,28.90,11489.19,-0.27,100,11
1770029827.3974104,DRB.UEThpUl,0.0,13.90,1233.09,-0.40,100,11
1770029828.3971589,DRB.UEThpDl,0.0,28.90,11489.19,-0.27,100,11
1770029828.3974633,DRB.UEThpUl,0.0,13.90,1233.09,-0.40,100,11
1770029829.397131,DRB.UEThpDl,1.0,28.95,11486.35,-0.26,100,11
1770029829.39742,DRB.UEThpUl,1.0,13.95,1231.75,-0.37,100,11
1770029830.3972135,DRB.UEThpDl,724.0,65.15,34288.73,3.56,80,12
1770029830.3975706,DRB.UEThpUl,63.0,17.10,1332.39,1.26,80,12
1770029831.397457,DRB.UEThpDl,155.0,72.90,34420.09,0.44,85,12
1770029831.3977919,DRB.UEThpUl,408.0,37.50,8541.75,4.01,85,12
1770029832.3970757,DRB.UEThpDl,0.0,72.55,34468.55,-0.39,90,12
1770029832.397408,DRB.UEThpUl,3.0,36.85,8577.73,-0.37,90,12
1770029833.3970308,DRB.UEThpDl,0.0,68.90,34718.39,-0.37,95,12
1770029833.397336,DRB.UEThpUl,2.0,30.70,8212.11,-0.32,95,12
1770029834.3970451,DRB.UEThpDl,0.0,44.35,25444.63,-0.28,100,12
1770029834.39736,DRB.UEThpUl,0.0,25.20,7914.56,-0.28,100,12
1770029835.3971052,DRB.UEThpDl,0.0,44.25,25453.29,-0.28,100,12
1770029835.3974178,DRB.UEThpUl,1.0,24.10,7942.39,-0.26,100,12
1770029836.3971407,DRB.UEThpDl,0.0,44.25,25453.29,-0.28,100,12
1770029836.397525,DRB.UEThpUl,0.0,24.10,7942.39,-0.27,100,12
1770029837.3972855,DRB.UEThpDl,0.0,44.25,25453.29,-0.28,100,12
1770029837.3976605,DRB.UEThpUl,0.0,24.10,7942.39,-0.27,100,12
1770029838.3971174,DRB.UEThpDl,10.0,44.75,25413.79,-0.22,100,12
1770029838.397431,DRB.UEThpUl,94.0,28.80,8135.56,0.72,100,12
1770029839.3968694,DRB.UEThpDl,487.0,69.10,34499.99,2.25,80,13
1770029839.3971334,DRB.UEThpUl,106.0,34.10,8363.99,0.79,80,13
1770029840.3970287,DRB.UEThpDl,2.0,69.20,34486.36,-0.36,85,13
1770029840.3973122,DRB.UEThpUl,24.0,35.30,8309.51,-0.12,85,13
1770029841.397002,DRB.UEThpDl,0.0,69.20,34486.36,-0.37,90,13
1770029841.397268,DRB.UEThpUl,0.0,35.30,8309.51,-0.39,90,13
1770029842.3972626,DRB.UEThpDl,0.0,69.20,34486.36,-0.37,95,13
1770029842.397623,DRB.UEThpUl,0.0,35.30,8309.51,-0.39,95,13
1770029843.3975434,DRB.UEThpDl,0.0,68.95,34519.65,-0.37,100,13
1770029843.3979595,DRB.UEThpUl,0.0,35.10,8322.79,-0.38,100,13
1770029844.3970115,DRB.UEThpDl,0.0,68.95,34519.65,-0.37,100,13
1770029844.397325,DRB.UEThpUl,0.0,35.10,8322.79,-0.38,100,13
1770029845.3969548,DRB.UEThpDl,0.0,68.95,34519.65,-0.37,100,13
1770029845.3972652,DRB.UEThpUl,0.0,35.10,8322.79,-0.38,100,13
1770029846.3969736,DRB.UEThpDl,0.0,68.95,34519.65,-0.37,100,13
1770029846.397266,DRB.UEThpUl,0.0,35.10,8322.79,-0.38,100,13
1770029847.3969748,DRB.UEThpDl,0.0,68.95,34519.65,-0.37,100,13
1770029847.397273,DRB.UEThpUl,0.0,35.10,8322.79,-0.38,100,13
1770029848.397108,DRB.UEThpDl,5.0,69.20,34486.36,-0.35,100,13
1770029848.3974395,DRB.UEThpUl,4.0,35.30,8309.51,-0.34,100,13
1770029849.3969162,DRB.UEThpDl,0.0,69.15,34493.23,-0.37,100,13
1770029849.397225,DRB.UEThpUl,0.0,35.25,8312.99,-0.39,100,13
1770029850.397026,DRB.UEThpDl,0.0,32.95,11980.45,-0.30,100,13
1770029850.397335,DRB.UEThpUl,0.0,32.10,8326.69,-0.35,100,13
1770029851.3969128,DRB.UEThpDl,0.0,25.20,11229.86,-0.24,100,13
1770029851.3972056,DRB.UEThpUl,0.0,11.70,897.01,-0.39,100,13
1770029852.3969347,DRB.UEThpDl,0.0,25.20,11229.86,-0.24,100,13
1770029852.3972156,DRB.UEThpUl,0.0,11.55,900.05,-0.38,100,13
1770029853.3973603,DRB.UEThpDl,0.0,25.20,11229.86,-0.24,100,13
1770029853.3977828,DRB.UEThpUl,0.0,11.45,902.15,-0.38,100,13
1770029854.3969183,DRB.UEThpDl,0.0,25.20,11229.86,-0.24,100,13
1770029854.3971999,DRB.UEThpUl,0.0,11.45,902.15,-0.38,100,13
1770029855.3968885,DRB.UEThpDl,0.0,25.20,11229.86,-0.24,100,13
1770029855.3972197,DRB.UEThpUl,0.0,11.40,903.24,-0.38,100,13
1770029856.3971815,DRB.UEThpDl,0.0,25.20,11229.86,-0.24,100,13
1770029856.3974848,DRB.UEThpUl,0.0,11.40,903.24,-0.38,100,13
1770029857.3969593,DRB.UEThpDl,0.0,25.20,11229.86,-0.24,100,13
1770029857.3972385,DRB.UEThpUl,0.0,11.40,903.24,-0.38,100,13
1770029858.3973658,DRB.UEThpDl,0.0,24.70,11249.81,-0.23,100,13
1770029858.3977263,DRB.UEThpUl,0.0,6.70,546.51,-0.29,100,13
1770029859.3969944,DRB.UEThpDl,0.0,0.35,1.33,-0.30,100,13
1770029859.3973112,DRB.UEThpUl,0.0,1.40,27.64,-0.27,100,13
1770029860.3969972,DRB.UEThpDl,0.0,0.25,1.19,-0.23,100,13
1770029860.3973136,DRB.UEThpUl,0.0,0.20,0.76,-0.23,100,13
1770029861.3969955,DRB.UEThpDl,0.0,0.25,1.19,-0.23,100,13
1770029861.3973193,DRB.UEThpUl,0.0,0.20,0.76,-0.23,100,13
1770029862.3970847,DRB.UEThpDl,0.0,0.25,1.19,-0.23,100,13
1770029862.397386,DRB.UEThpUl,0.0,0.20,0.76,-0.23,100,13
1770029863.397246,DRB.UEThpDl,0.0,0.25,1.19,-0.23,100,13
1770029863.3975353,DRB.UEThpUl,15.0,0.95,11.15,4.21,100,13
1770029864.397118,DRB.UEThpDl,445.0,22.50,9396.25,4.36,80,14
1770029864.3974054,DRB.UEThpUl,98.0,5.85,458.03,4.31,80,14
1770029865.3980677,DRB.UEThpDl,33.0,24.15,9373.73,0.09,85,14
1770029865.3986785,DRB.UEThpUl,83.0,10.00,736.70,2.69,85,14
1770029866.3970573,DRB.UEThpDl,2.0,24.25,9369.09,-0.23,90,14
1770029866.3973863,DRB.UEThpUl,24.0,11.20,740.06,0.47,90,14
1770029867.3972018,DRB.UEThpDl,0.0,24.25,9369.09,-0.25,95,14
1770029867.397531,DRB.UEThpUl,0.0,11.20,740.06,-0.41,95,14
1770029868.3970394,DRB.UEThpDl,0.0,24.00,9379.90,-0.25,100,14
1770029868.3973722,DRB.UEThpUl,0.0,11.00,743.70,-0.40,100,14
1770029869.3970444,DRB.UEThpDl,0.0,24.00,9379.90,-0.25,100,14
1770029869.3973503,DRB.UEThpUl,0.0,11.00,743.70,-0.40,100,14
1770029870.3978083,DRB.UEThpDl,0.0,24.00,9379.90,-0.25,100,14
1770029870.398292,DRB.UEThpUl,0.0,11.00,743.70,-0.40,100,14
1770029871.3969057,DRB.UEThpDl,0.0,24.00,9379.90,-0.25,100,14
1770029871.3971853,DRB.UEThpUl,0.0,11.00,743.70,-0.40,100,14
1770029872.3971512,DRB.UEThpDl,0.0,24.00,9379.90,-0.25,100,14
1770029872.3974786,DRB.UEThpUl,0.0,11.00,743.70,-0.40,100,14
1770029873.3970406,DRB.UEThpDl,0.0,24.00,9379.90,-0.25,100,14
1770029873.3973494,DRB.UEThpUl,0.0,11.00,743.70,-0.40,100,14
1770029874.3970752,DRB.UEThpDl,5.0,24.25,9369.09,-0.20,100,14
1770029874.3973436,DRB.UEThpUl,4.0,11.20,740.06,-0.26,100,14
1770029875.397015,DRB.UEThpDl,0.0,24.25,9369.09,-0.25,100,14
1770029875.397325,DRB.UEThpUl,0.0,11.20,740.06,-0.41,100,14
1770029876.3969433,DRB.UEThpDl,0.0,24.25,9369.09,-0.25,100,14
1770029876.3972266,DRB.UEThpUl,0.0,11.20,740.06,-0.41,100,14
1770029877.3971443,DRB.UEThpDl,0.0,24.25,9369.09,-0.25,100,14
1770029877.3974762,DRB.UEThpUl,0.0,11.20,740.06,-0.41,100,14
1770029878.3969295,DRB.UEThpDl,0.0,24.25,9369.09,-0.25,100,14
1770029878.3972206,DRB.UEThpUl,0.0,11.20,740.06,-0.41,100,14
1770029879.3973417,DRB.UEThpDl,0.0,24.25,9369.09,-0.25,100,14
1770029879.3977423,DRB.UEThpUl,0.0,11.20,740.06,-0.41,100,14
1770029880.3972876,DRB.UEThpDl,0.0,24.25,9369.09,-0.25,100,14
1770029880.3976524,DRB.UEThpUl,0.0,11.20,740.06,-0.41,100,14
1770029881.3970103,DRB.UEThpDl,0.0,24.25,9369.09,-0.25,100,14
1770029881.3973289,DRB.UEThpUl,0.0,11.20,740.06,-0.41,100,14
1770029882.3969502,DRB.UEThpDl,0.0,24.25,9369.09,-0.25,100,14
1770029882.397229,DRB.UEThpUl,0.0,11.20,740.06,-0.41,100,14
1770029883.3970606,DRB.UEThpDl,0.0,24.25,9369.09,-0.25,100,14
1770029883.39739,DRB.UEThpUl,0.0,10.45,745.05,-0.38,100,14
1770029884.3973582,DRB.UEThpDl,0.0,2.00,51.90,-0.28,100,14
1770029884.3977838,DRB.UEThpUl,0.0,5.55,343.25,-0.30,100,14
1770029885.3971329,DRB.UEThpDl,0.0,0.35,1.33,-0.30,100,14
1770029885.3974385,DRB.UEThpUl,0.0,1.40,27.64,-0.27,100,14
1770029886.3969715,DRB.UEThpDl,0.0,0.25,1.19,-0.23,100,14
1770029886.3972592,DRB.UEThpUl,0.0,0.20,0.76,-0.23,100,14
1770029887.3975947,DRB.UEThpDl,0.0,0.25,1.19,-0.23,100,14
1770029887.3980277,DRB.UEThpUl,0.0,0.20,0.76,-0.23,100,14
1770029888.3968804,DRB.UEThpDl,0.0,0.25,1.19,-0.23,100,14
1770029888.3971593,DRB.UEThpUl,0.0,0.20,0.76,-0.23,100,14
1770029889.397202,DRB.UEThpDl,10.0,0.75,5.69,3.88,80,15
1770029889.397561,DRB.UEThpUl,93.0,4.85,409.73,4.35,80,15
1770029890.3972945,DRB.UEThpDl,480.0,24.75,10913.69,4.36,64,16
1770029890.3976903,DRB.UEThpUl,103.0,10.00,863.70,3.16,64,16
1770029891.3970017,DRB.UEThpDl,3.0,24.90,10906.69,-0.21,69,16
1770029891.397288,DRB.UEThpUl,24.0,11.20,867.06,0.43,69,16
1770029892.3970115,DRB.UEThpDl,0.0,24.90,10906.69,-0.24,74,16
1770029892.3973074,DRB.UEThpUl,0.0,11.20,867.06,-0.38,74,16
1770029893.3969584,DRB.UEThpDl,0.0,24.90,10906.69,-0.24,79,16
1770029893.3972938,DRB.UEThpUl,0.0,11.20,867.06,-0.38,79,16
1770029894.3971167,DRB.UEThpDl,0.0,24.65,10917.83,-0.24,84,16
1770029894.3974109,DRB.UEThpUl,0.0,11.00,870.70,-0.37,84,16
1770029895.397225,DRB.UEThpDl,0.0,24.65,10917.83,-0.24,89,16
1770029895.3976276,DRB.UEThpUl,0.0,11.00,870.70,-0.37,89,16
1770029896.3969643,DRB.UEThpDl,0.0,24.65,10917.83,-0.24,94,16
1770029896.3972673,DRB.UEThpUl,0.0,11.00,870.70,-0.37,94,16
1770029897.3970618,DRB.UEThpDl,0.0,24.65,10917.83,-0.24,99,16
1770029897.3974295,DRB.UEThpUl,0.0,11.00,870.70,-0.37,99,16
1770029898.397138,DRB.UEThpDl,0.0,24.65,10917.83,-0.24,100,16
1770029898.3975317,DRB.UEThpUl,0.0,11.00,870.70,-0.37,100,16
1770029899.3971667,DRB.UEThpDl,6.0,24.95,10904.75,-0.18,100,16
1770029899.3975368,DRB.UEThpUl,4.0,11.20,867.06,-0.24,100,16
1770029900.3974311,DRB.UEThpDl,0.0,24.95,10904.75,-0.24,100,16
1770029900.3978927,DRB.UEThpUl,0.0,11.20,867.06,-0.38,100,16
1770029901.3976142,DRB.UEThpDl,0.0,24.95,10904.75,-0.24,100,16
1770029901.3980587,DRB.UEThpUl,0.0,11.20,867.06,-0.38,100,16
1770029902.396777,DRB.UEThpDl,0.0,24.95,10904.75,-0.24,100,16
1770029902.397075,DRB.UEThpUl,0.0,11.20,867.06,-0.38,100,16
1770029903.3969104,DRB.UEThpDl,0.0,24.95,10904.75,-0.24,100,16
1770029903.3972242,DRB.UEThpUl,0.0,11.20,867.06,-0.38,100,16
1770029904.397171,DRB.UEThpDl,0.0,24.95,10904.75,-0.24,100,16
1770029904.397535,DRB.UEThpUl,0.0,11.20,867.06,-0.38,100,16
1770029905.397052,DRB.UEThpDl,0.0,24.95,10904.75,-0.24,100,16
1770029905.397386,DRB.UEThpUl,0.0,11.20,867.06,-0.38,100,16
1770029906.3972485,DRB.UEThpDl,0.0,24.95,10904.75,-0.24,100,16
1770029906.3976943,DRB.UEThpUl,0.0,11.20,867.06,-0.38,100,16
1770029907.3968945,DRB.UEThpDl,0.0,24.95,10904.75,-0.24,100,16
1770029907.3971891,DRB.UEThpUl,0.0,11.20,867.06,-0.38,100,16
1770029908.397,DRB.UEThpDl,0.0,24.95,10904.75,-0.24,100,16
1770029908.3972712,DRB.UEThpUl,0.0,11.20,867.06,-0.38,100,16
1770029909.396953,DRB.UEThpDl,0.0,24.45,10924.45,-0.23,100,16
1770029909.3972483,DRB.UEThpUl,0.0,6.55,517.15,-0.29,100,16
1770029910.3969479,DRB.UEThpDl,0.0,0.45,2.05,-0.31,100,16
1770029910.397246,DRB.UEThpUl,0.0,1.40,27.64,-0.27,100,16
1770029911.3970568,DRB.UEThpDl,0.0,0.30,1.71,-0.23,100,16
1770029911.397386,DRB.UEThpUl,0.0,0.20,0.76,-0.23,100,16
1770029912.3968966,DRB.UEThpDl,0.0,0.30,1.71,-0.23,100,16
1770029912.3972268,DRB.UEThpUl,0.0,0.20,0.76,-0.23,100,16
1770029913.3969502,DRB.UEThpDl,0.0,0.30,1.71,-0.23,100,16
1770029913.3972461,DRB.UEThpUl,0.0,0.20,0.76,-0.23,100,16
1770029914.397024,DRB.UEThpDl,0.0,0.30,1.71,-0.23,100,16
1770029914.3973267,DRB.UEThpUl,15.0,0.95,11.15,4.21,100,16
1770029915.3970773,DRB.UEThpDl,9.0,0.75,5.29,3.59,80,17
1770029915.397395,DRB.UEThpUl,77.0,4.80,285.46,4.27,80,17
1770029916.3970323,DRB.UEThpDl,434.0,22.45,8919.65,4.36,64,18
1770029916.3973408,DRB.UEThpUl,52.0,7.40,388.94,2.26,64,18
1770029917.3969665,DRB.UEThpDl,32.0,24.05,8896.45,0.08,69,18
1770029917.397284,DRB.UEThpUl,52.0,10.00,478.90,1.92,69,18
1770029918.397484,DRB.UEThpDl,2.0,24.15,8891.83,-0.23,74,18
1770029918.3979611,DRB.UEThpUl,24.0,11.20,482.26,0.58,74,18
1770029919.3969154,DRB.UEThpDl,0.0,23.85,8904.43,-0.25,79,18
1770029919.397228,DRB.UEThpUl,0.0,11.00,485.90,-0.50,79,18
1770029920.3968904,DRB.UEThpDl,0.0,23.85,8904.43,-0.25,84,18
1770029920.3972025,DRB.UEThpUl,0.0,11.00,485.90,-0.50,84,18
1770029921.3970313,DRB.UEThpDl,0.0,23.85,8904.43,-0.25,89,18
1770029921.3973713,DRB.UEThpUl,0.0,11.00,485.90,-0.50,89,18
1770029922.3968637,DRB.UEThpDl,0.0,23.85,8904.43,-0.25,94,18
1770029922.3971515,DRB.UEThpUl,0.0,11.00,485.90,-0.50,94,18
1770029923.3971412,DRB.UEThpDl,0.0,23.85,8904.43,-0.25,99,18
1770029923.3975167,DRB.UEThpUl,0.0,11.00,485.90,-0.50,99,18
1770029924.396915,DRB.UEThpDl,0.0,23.85,8904.43,-0.25,100,18
1770029924.3972251,DRB.UEThpUl,0.0,11.00,485.90,-0.50,100,18
1770029925.3971307,DRB.UEThpDl,5.0,24.10,8893.69,-0.20,100,18
1770029925.3974977,DRB.UEThpUl,4.0,11.20,482.26,-0.33,100,18
1770029926.3968756,DRB.UEThpDl,0.0,24.10,8893.69,-0.26,100,18
1770029926.3971694,DRB.UEThpUl,0.0,11.20,482.26,-0.51,100,18
1770029927.3968606,DRB.UEThpDl,0.0,24.10,8893.69,-0.26,100,18
1770029927.3971608,DRB.UEThpUl,0.0,11.20,482.26,-0.51,100,18
1770029928.3969607,DRB.UEThpDl,0.0,24.10,8893.69,-0.26,100,18
1770029928.3972828,DRB.UEThpUl,0.0,11.20,482.26,-0.51,100,18
1770029929.396905,DRB.UEThpDl,0.0,24.10,8893.69,-0.26,100,18
1770029929.3972435,DRB.UEThpUl,0.0,11.20,482.26,-0.51,100,18
1770029930.3968983,DRB.UEThpDl,0.0,24.10,8893.69,-0.26,100,18
1770029930.3971875,DRB.UEThpUl,0.0,11.20,482.26,-0.51,100,18
1770029931.3970249,DRB.UEThpDl,0.0,24.10,8893.69,-0.26,100,18
1770029931.3973558,DRB.UEThpUl,0.0,11.20,482.26,-0.51,100,18
1770029932.3971016,DRB.UEThpDl,0.0,24.10,8893.69,-0.26,100,18
1770029932.397472,DRB.UEThpUl,0.0,11.20,482.26,-0.51,100,18
1770029933.39699,DRB.UEThpDl,0.0,24.10,8893.69,-0.26,100,18
1770029933.3973103,DRB.UEThpUl,0.0,11.20,482.26,-0.51,100,18
1770029934.3967927,DRB.UEThpDl,0.0,24.10,8893.69,-0.26,100,18
1770029934.3970807,DRB.UEThpUl,0.0,10.45,487.25,-0.47,100,18
1770029935.397166,DRB.UEThpDl,0.0,23.65,8911.13,-0.25,100,18
1770029935.3974683,DRB.UEThpUl,0.0,6.60,256.44,-0.41,100,18
1770029936.396807,DRB.UEThpDl,0.0,1.95,48.85,-0.28,100,18
1770029936.397116,DRB.UEThpUl,0.0,4.00,148.80,-0.33,100,18
1770029937.3970177,DRB.UEThpDl,0.0,0.35,1.33,-0.30,100,18
1770029937.3972974,DRB.UEThpUl,0.0,1.40,27.64,-0.27,100,18
1770029938.3970428,DRB.UEThpDl,0.0,0.25,1.19,-0.23,100,18
1770029938.3973749,DRB.UEThpUl,0.0,0.20,0.76,-0.23,100,18
1770029939.396947,DRB.UEThpDl,0.0,0.25,1.19,-0.23,100,18
1770029939.3972857,DRB.UEThpUl,0.0,0.20,0.76,-0.23,100,18
1770029940.3968859,DRB.UEThpDl,0.0,0.25,1.19,-0.23,100,18
1770029940.3972232,DRB.UEThpUl,0.0,0.20,0.76,-0.23,100,18
1770029941.3969707,DRB.UEThpDl,0.0,0.25,1.19,-0.23,100,18
1770029941.3973312,DRB.UEThpUl,0.0,0.20,0.76,-0.23,100,18
1770029942.397011,DRB.UEThpDl,0.0,0.25,1.19,-0.23,100,18
1770029942.3973343,DRB.UEThpUl,0.0,0.20,0.76,-0.23,100,18
1770029943.3968792,DRB.UEThpDl,0.0,0.25,1.19,-0.23,100,18
1770029943.397175,DRB.UEThpUl,0.0,0.20,0.76,-0.23,100,18
1770029944.3968234,DRB.UEThpDl,0.0,0.25,1.19,-0.23,100,18
1770029944.3971362,DRB.UEThpUl,0.0,0.20,0.76,-0.23,100,18
1770029945.397083,DRB.UEThpDl,0.0,0.00,0.00,0.00,100,18
1770029945.3973954,DRB.UEThpUl,0.0,0.00,0.00,0.00,100,18
1770029946.3968472,DRB.UEThpDl,0.0,0.00,0.00,0.00,100,18
1770029946.397145,DRB.UEThpUl,0.0,0.00,0.00,0.00,100,18
1770029947.3968756,DRB.UEThpDl,0.0,0.00,0.00,0.00,100,18
1770029947.397279,DRB.UEThpUl,0.0,0.00,0.00,0.00,100,18
1770029948.396968,DRB.UEThpDl,0.0,0.00,0.00,0.00,100,18
1770029948.3972862,DRB.UEThpUl,0.0,0.00,0.00,0.00,100,18
1770029949.3969047,DRB.UEThpDl,0.0,0.00,0.00,0.00,100,18
1770029949.3972194,DRB.UEThpUl,0.0,0.00,0.00,0.00,100,18
1770029950.396856,DRB.UEThpDl,0.0,0.00,0.00,0.00,100,18
1770029950.3971293,DRB.UEThpUl,0.0,0.00,0.00,0.00,100,18
1770029951.3967593,DRB.UEThpDl,0.0,0.00,0.00,0.00,100,18
1770029951.3970695,DRB.UEThpUl,0.0,0.00,0.00,0.00,100,18
1770029952.3970373,DRB.UEThpDl,0.0,0.00,0.00,0.00,100,18
1770029952.3973749,DRB.UEThpUl,0.0,0.00,0.00,0.00,100,18
1770029953.396945,DRB.UEThpDl,0.0,0.00,0.00,0.00,100,18
1770029953.3972595,DRB.UEThpUl,0.0,0.00,0.00,0.00,100,18
1770029954.3969831,DRB.UEThpDl,0.0,0.00,0.00,0.00,100,18
1770029954.397354,DRB.UEThpUl,0.0,0.00,0.00,0.00,100,18
1770029955.3970528,DRB.UEThpDl,0.0,0.00,0.00,0.00,100,18
1770029955.397426,DRB.UEThpUl,0.0,0.00,0.00,0.00,100,18
1770029956.396933,DRB.UEThpDl,0.0,0.00,0.00,0.00,100,18
1770029956.3972435,DRB.UEThpUl,0.0,0.00,0.00,0.00,100,18
1770029957.3969843,DRB.UEThpDl,0.0,0.00,0.00,0.00,100,18
1770029957.3973184,DRB.UEThpUl,0.0,0.00,0.00,0.00,100,18
1770029958.3969707,DRB.UEThpDl,0.0,0.00,0.00,0.00,100,18
1770029958.397305,DRB.UEThpUl,0.0,0.00,0.00,0.00,100,18
1770029959.3969328,DRB.UEThpDl,0.0,0.00,0.00,0.00,100,18
1770029959.3972297,DRB.UEThpUl,0.0,0.00,0.00,0.00,100,18
1770029960.3970518,DRB.UEThpDl,0.0,0.00,0.00,0.00,100,18
1770029960.3973882,DRB.UEThpUl,0.0,0.00,0.00,0.00,100,18
1770029961.3966923,DRB.UEThpDl,0.0,0.00,0.00,0.00,100,18
1770029961.3969693,DRB.UEThpUl,0.0,0.00,0.00,0.00,100,18
1770029962.396868,DRB.UEThpDl,0.0,0.00,0.00,0.00,100,18
1770029962.3971474,DRB.UEThpUl,0.0,0.00,0.00,0.00,100,18
1770029963.3969061,DRB.UEThpDl,0.0,0.00,0.00,0.00,100,18
1770029963.397234,DRB.UEThpUl,0.0,0.00,0.00,0.00,100,18
1770029964.3968556,DRB.UEThpDl,0.0,0.00,0.00,0.00,100,18
1770029964.3971975,DRB.UEThpUl,0.0,0.00,0.00,0.00,100,18
1770029965.396978,DRB.UEThpDl,0.0,0.00,0.00,0.00,100,18
1770029965.3973157,DRB.UEThpUl,0.0,0.00,0.00,0.00,100,18
1770029966.3967807,DRB.UEThpDl,0.0,0.00,0.00,0.00,100,18
1770029966.3970647,DRB.UEThpUl,0.0,0.00,0.00,0.00,100,18
1770029967.3968422,DRB.UEThpDl,0.0,0.00,0.00,0.00,100,18
1770029967.3971424,DRB.UEThpUl,0.0,0.00,0.00,0.00,100,18
1770029968.3969653,DRB.UEThpDl,0.0,0.00,0.00,0.00,100,18
1770029968.3973107,DRB.UEThpUl,0.0,0.00,0.00,0.00,100,18
1770029969.3969405,DRB.UEThpDl,0.0,0.00,0.00,0.00,100,18
1770029969.3972313,DRB.UEThpUl,0.0,0.00,0.00,0.00,100,18
1770029970.396786,DRB.UEThpDl,0.0,0.00,0.00,0.00,100,18
1770029970.3971038,DRB.UEThpUl,0.0,0.00,0.00,0.00,100,18
1770029971.3967562,DRB.UEThpDl,0.0,0.00,0.00,0.00,100,18
1770029971.3970792,DRB.UEThpUl,0.0,0.00,0.00,0.00,100,18
1770029972.3968978,DRB.UEThpDl,0.0,0.00,0.00,0.00,100,18
1770029972.3972304,DRB.UEThpUl,0.0,0.00,0.00,0.00,100,18
1770029973.396799,DRB.UEThpDl,0.0,0.00,0.00,0.00,100,18
1770029973.3971405,DRB.UEThpUl,0.0,0.00,0.00,0.00,100,18
1770029974.396927,DRB.UEThpDl,0.0,0.00,0.00,0.00,100,18
1770029974.3972647,DRB.UEThpUl,0.0,0.00,0.00,0.00,100,18
1770029975.3966262,DRB.UEThpDl,0.0,0.00,0.00,0.00,100,18
1770029975.3969235,DRB.UEThpUl,0.0,0.00,0.00,0.00,100,18
1770029976.3970954,DRB.UEThpDl,73.0,3.65,253.13,4.36,80,19
1770029976.3974729,DRB.UEThpUl,36.0,1.80,61.56,4.36,80,19
1770029977.396662,DRB.UEThpDl,94.0,8.35,638.53,3.39,64,20
1770029977.3969367,DRB.UEThpUl,31.0,3.35,101.63,2.74,64,20
1770029978.396731,DRB.UEThpDl,0.0,8.35,638.53,-0.33,69,20
1770029978.3970027,DRB.UEThpUl,0.0,3.35,101.63,-0.33,69,20
1770029979.3971279,DRB.UEThpDl,0.0,8.35,638.53,-0.33,74,20
1770029979.3975177,DRB.UEThpUl,0.0,3.35,101.63,-0.33,74,20
1770029980.3970857,DRB.UEThpDl,240.0,20.35,3174.13,3.90,59,21
1770029980.3974113,DRB.UEThpUl,131.0,9.90,872.89,4.10,59,21
1770029981.3968515,DRB.UEThpDl,481.0,44.40,13184.94,3.80,47,22
1770029981.3971777,DRB.UEThpUl,170.0,18.40,2077.34,3.33,47,22
1770029982.396896,DRB.UEThpDl,283.0,58.55,15732.65,1.79,52,22
1770029982.397204,DRB.UEThpUl,178.0,27.30,3254.81,2.64,52,22
1770029983.3969495,DRB.UEThpDl,399.0,78.50,20958.55,2.21,41,23
1770029983.397247,DRB.UEThpUl,453.0,49.95,11765.55,3.72,41,23
1770029984.3968701,DRB.UEThpDl,328.0,94.90,23493.99,1.52,46,23
1770029984.3971708,DRB.UEThpUl,108.0,55.35,11780.13,0.49,46,23
1770029985.396804,DRB.UEThpDl,3.0,95.05,23465.95,-0.60,51,23
1770029985.397095,DRB.UEThpUl,34.0,57.05,11646.85,-0.21,51,23
1770029986.3972206,DRB.UEThpDl,1.0,95.10,23456.49,-0.61,56,23
1770029986.3975916,DRB.UEThpUl,16.0,57.85,11567.73,-0.39,56,23
1770029987.396967,DRB.UEThpDl,20087.0,1099.45,18998088.65,4.36,44,24
1770029987.3973289,DRB.UEThpUl,639.0,89.80,27266.36,3.33,44,24
1770029988.3969514,DRB.UEThpDl,19053.0,2052.10,34146604.99,2.91,35,25
1770029988.397239,DRB.UEThpUl,675.0,123.55,42847.05,2.66,35,25
1770029989.397305,DRB.UEThpDl,20096.0,3056.90,49205542.59,2.43,28,26
1770029989.3976727,DRB.UEThpUl,776.0,162.35,61862.93,2.47,28,26
1770029990.396859,DRB.UEThpDl,11862.0,3650.00,52263032.40,1.14,33,26
1770029990.3971696,DRB.UEThpUl,448.0,184.75,64123.09,1.04,33,26
1770029991.3975134,DRB.UEThpDl,1840.0,3742.00,51752248.40,-0.26,38,26
1770029991.3979475,DRB.UEThpUl,125.0,191.00,62555.90,-0.26,38,26
1770029992.3969452,DRB.UEThpDl,1730.0,3828.50,51247045.15,-0.29,43,26
1770029992.397269,DRB.UEThpUl,115.0,196.75,60987.59,-0.33,43,26
1770029993.3970041,DRB.UEThpDl,1098.0,3883.40,50883942.04,-0.39,48,26
1770029993.397325,DRB.UEThpUl,89.0,201.20,59612.76,-0.46,48,26
1770029994.3973987,DRB.UEThpDl,474.0,3907.10,50710540.99,-0.48,53,26
